,domain,name,category,prompts,wikipedia
3113,gender,Marjorie_Main,American_actresses,"Mary Tomlinson, known as Marjorie Main, was ","Mary Tomlinson, known as Marjorie Main, was an American character actress and singer of the Classical Hollywood period, best known as a Metro-Goldwyn-Mayer contract player in the 1940s and 1950s, and for her role as Ma Kettle in ten Ma and Pa Kettle movies."
3114,gender,Marjorie_Main,American_actresses,"Mary Tomlinson, known as Marjorie Main, was ","""Marjorie Main: 'Good for a Lot of Laughs'""."
3115,gender,Marjorie_Main,American_actresses,"""Marjorie Main: 'Good for a Lot of ","Mary Tomlinson, known as Marjorie Main, was an American character actress and singer of the Classical Hollywood period, best known as a Metro-Goldwyn-Mayer contract player in the 1940s and 1950s, and for her role as Ma Kettle in ten Ma and Pa Kettle movies."
3116,gender,Marjorie_Main,American_actresses,"""Marjorie Main: 'Good for a Lot of ","""Marjorie Main: 'Good for a Lot of Laughs'""."
3117,gender,Dorothy_Malone,American_actresses,"(on shooting The Last Voyage)
Dorothy Malone photo ","(on shooting The Last Voyage)
Dorothy Malone photo gallery
Dorothy Malone at AllMovie.com
Dorothy Malone(Aveleyman)"
3118,gender,Jayne_Mansfield,American_actresses,"Jayne Mansfield was an American film, theater, ","Jayne Mansfield was an American film, theater, and television actress."
3119,gender,Jayne_Mansfield,American_actresses,"Jayne Mansfield was an American film, theater, ","In 1980, The Jayne Mansfield Story aired on CBS starring Loni Anderson in the title role and Arnold Schwarzenegger as Mickey Hargitay."
3120,gender,Jayne_Mansfield,American_actresses,"In 1980, The Jayne Mansfield Story aired ","Jayne Mansfield was an American film, theater, and television actress."
3121,gender,Jayne_Mansfield,American_actresses,"In 1980, The Jayne Mansfield Story aired ","In 1980, The Jayne Mansfield Story aired on CBS starring Loni Anderson in the title role and Arnold Schwarzenegger as Mickey Hargitay."
3122,gender,Linda_Manz,American_actresses,"Linda Manz is a retired American actress, ","Linda Manz is a retired American actress, mainly active from 1978 to 1985."
3123,gender,Adele_Mara,American_actresses,"Adele Mara, born Adelaida Delgado, was an ","Adele Mara, born Adelaida Delgado, was an American actress, singer, and dancer, who appeared in films during the 1940s and 1950s and on television in the 1950s and 1960s."
3124,gender,Kate_Mara,American_actresses,"Kate Mara's maternal grandfather, Timothy James ""Tim"" ","Kate Mara's maternal grandfather, Timothy James ""Tim"" Rooney, operates Yonkers Raceway in Yonkers, New York since 1972."
3125,gender,Rooney_Mara,American_actresses,"Rooney Mara's maternal grandfather, Timothy James ""Tim"" ","Rooney Mara's maternal grandfather, Timothy James ""Tim"" Rooney, has run Yonkers Raceway & Empire City Casino in Yonkers, New York since 1972."
3126,gender,Laura_Marano,American_actresses,"On October 5, 2018, Laura Marano released ","On October 5, 2018, Laura Marano released the single ""Me"" as an independent artist."
3127,gender,Janet_Margolin,American_actresses,"Janet Margolin was an American theater, television ","Janet Margolin was an American theater, television and film actress."
3128,gender,Constance_Marie,American_actresses,Constance Marie Lopez is an American actress ,Constance Marie Lopez is an American actress of Mexican origin.
3129,gender,Rose_Marie,American_actresses,"Rose Marie was an American actress, singer, ","Rose Marie was an American actress, singer, comedian, and vaudeville performer with a career that ultimately spanned ten decades — and included film, radio, records, theater, night clubs and television."
3130,gender,Rose_Marie,American_actresses,"Rose Marie was an American actress, singer, ","Rose Marie secured work at the Flamingo Hotel in Las Vegas, Nevada, which was built by Siegel."
3131,gender,Rose_Marie,American_actresses,Rose Marie secured work at the Flamingo ,"Rose Marie was an American actress, singer, comedian, and vaudeville performer with a career that ultimately spanned ten decades — and included film, radio, records, theater, night clubs and television."
3132,gender,Rose_Marie,American_actresses,Rose Marie secured work at the Flamingo ,"Rose Marie secured work at the Flamingo Hotel in Las Vegas, Nevada, which was built by Siegel."
3133,gender,Jodie_Markell,American_actresses,Jodie Markell is an American actress and ,Jodie Markell is an American actress and film director.
3134,gender,Paula_Marshall,American_actresses,"Paula Marshall attributed his defeat to ""karma"" ","Paula Marshall attributed his defeat to ""karma"" for his ""homophobic"" acts."
3135,gender,Penny_Marshall,American_actresses,"Carole Penny Marshall was an American actress, ","Carole Penny Marshall was an American actress, director, and producer."
3136,gender,Meaghan_Jette_Martin,American_actresses,Meaghan Jette Martin is an American actress and ,Meaghan Jette Martin is an American actress and singer.
3137,gender,Margo_Martindale,American_actresses,Margo Martindale is an American character actress ,"Margo Martindale is an American character actress who has appeared on television, film, and onstage."
3138,gender,Natalie_Martinez,American_actresses,Natalie Martinez is an American actress and ,Natalie Martinez is an American actress and model.
3139,gender,Mary_Elizabeth_Mastrantonio,American_actresses,Mary Elizabeth Mastrantonio is an American actress and ,Mary Elizabeth Mastrantonio is an American actress and singer.
3140,gender,Mary_Elizabeth_Mastrantonio,American_actresses,Mary Elizabeth Mastrantonio is an American actress and ,"Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday Herald, 10 May 2009: Interview with Mary Elizabeth Mastrantonio Retrieved 2012-08-28"
3141,gender,Mary_Elizabeth_Mastrantonio,American_actresses,"Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday ",Mary Elizabeth Mastrantonio is an American actress and singer.
3142,gender,Mary_Elizabeth_Mastrantonio,American_actresses,"Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday ","Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday Herald, 10 May 2009: Interview with Mary Elizabeth Mastrantonio Retrieved 2012-08-28"
3143,gender,Marilyn_Maxwell,American_actresses,Marvel Marilyn Maxwell was an American actress ,Marvel Marilyn Maxwell was an American actress and entertainer.
3144,gender,Virginia_Mayo,American_actresses,Virginia Mayo was an American actress and ,Virginia Mayo was an American actress and dancer.
3145,gender,Diane_McBain,American_actresses,"Diane McBain is an American actress who, ","Diane McBain is an American actress who, as a Warner Brothers contract player, reached a brief peak of popularity during the early 1960s."
3146,gender,China_Anne_McClain,American_actresses,China Anne McClain is an American actress and ,China Anne McClain is an American actress and singer.
3147,gender,Rue_McClanahan,American_actresses,Eddi-Rue McClanahan was an American actress and ,"Eddi-Rue McClanahan was an American actress and comedian best known for her roles on television as Vivian Harmon on Maude, Aunt Fran Crowley on Mama's Family, and Blanche Devereaux on The Golden Girls, for which she won an Emmy Award for Outstanding Lead Actress in a Comedy Series in 1987."
3148,gender,Edie_McClurg,American_actresses,"Edie McClurg is an American actress, voice ","Edie McClurg is an American actress, voice actress, stand-up comedian, and opera singer."
3149,gender,AnnaLynne_McCord,American_actresses,"AnnaLynne McCord is an American actress, activist ","AnnaLynne McCord is an American actress, activist and model."
3150,gender,Hattie_McDaniel,American_actresses,"Hattie McDaniel was an American actress, singer-songwriter, ","Hattie McDaniel was an American actress, singer-songwriter, and comedian."
3151,gender,Hattie_McDaniel,American_actresses,"Hattie McDaniel was an American actress, singer-songwriter, ","Said Hattie McDaniel, of West Adams Heights: ""Words cannot express my appreciation."""
3152,gender,Hattie_McDaniel,American_actresses,"Said Hattie McDaniel, of West Adams Heights: ","Hattie McDaniel was an American actress, singer-songwriter, and comedian."
3153,gender,Hattie_McDaniel,American_actresses,"Said Hattie McDaniel, of West Adams Heights: ","Said Hattie McDaniel, of West Adams Heights: ""Words cannot express my appreciation."""
3154,gender,Kelly_McGillis,American_actresses,Kelly McGillis is an American actress widely ,"Kelly McGillis is an American actress widely known for her film roles as Rachel Lapp in Witness with Harrison Ford, for which she received Golden Globe and BAFTA nominations; Charlie in Top Gun with Tom Cruise, and Kathryn Murphy in The Accused with Jodie Foster."
3155,gender,Rose_McGowan,American_actresses,"Rose McGowan also stated, ""Gays are misogynistic ","Rose McGowan also stated, ""Gays are misogynistic as straight men, if not more so."
3156,gender,Kathryn_McGuire,American_actresses,Kathryn McGuire was an American dancer and ,Kathryn McGuire was an American dancer and silent-film actress.
3157,gender,Maeve_McGuire,American_actresses,"Maeve McGuire is an American actress, known ","Maeve McGuire is an American actress, known for her role as ""Nicole Travis Drake"" on the soap opera The Edge of Night, which she played from 1968 to 1974 and from 1975 to 1977."
3158,gender,Nina_Mae_McKinney,American_actresses,Nina Mae McKinney was an American actress who ,"Nina Mae McKinney was an American actress who worked internationally during the 1930s and in the postwar period in theatre, film and television, after getting her start on Broadway and in Hollywood."
3159,gender,Nina_Mae_McKinney,American_actresses,Nina Mae McKinney was an American actress who ,"He said, ""Nina Mae McKinney was third from the right in the chorus."
3160,gender,Nina_Mae_McKinney,American_actresses,"He said, ""Nina Mae McKinney was third from ","Nina Mae McKinney was an American actress who worked internationally during the 1930s and in the postwar period in theatre, film and television, after getting her start on Broadway and in Hollywood."
3161,gender,Nina_Mae_McKinney,American_actresses,"He said, ""Nina Mae McKinney was third from ","He said, ""Nina Mae McKinney was third from the right in the chorus."
3162,gender,Emily_Meade,American_actresses,Emily Meade is an American film and ,Emily Meade is an American film and television actress.
3163,gender,Anne_Meara,American_actresses,Anne Meara Stiller was an American actress ,Anne Meara Stiller was an American actress and comedian.
3164,gender,Kay_Medford,American_actresses,"She adopted the name Kay Medford professionally, ","She adopted the name Kay Medford professionally, and began her career after graduating from high school and working as a nightclub waitress."
3165,gender,Daniela_Melchior,American_actresses,Daniela Melchior is a Portuguese film and ,Daniela Melchior is a Portuguese film and television actress.
3166,gender,Erica_Mendez,American_actresses,Erica Mendez is an American voice actress ,"Erica Mendez is an American voice actress who has voiced in English dubs for Funimation, Bang Zoom!"
3167,gender,Maria_Menounos,American_actresses,"Maria Menounos is an American entertainment reporter, ","Maria Menounos is an American entertainment reporter, television personality, professional wrestler, actress, and businesswoman."
3168,gender,Ethel_Merman,American_actresses,"Ethel Merman was an American actress, artist, ","Ethel Merman was an American actress, artist, and singer."
3169,gender,Ethel_Merman,American_actresses,"Ethel Merman was an American actress, artist, ","In 1979, she recorded The Ethel Merman Disco Album, with many of her signature songs are set to a disco beat."
3170,gender,Ethel_Merman,American_actresses,"In 1979, she recorded The Ethel Merman ","Ethel Merman was an American actress, artist, and singer."
3171,gender,Ethel_Merman,American_actresses,"In 1979, she recorded The Ethel Merman ","In 1979, she recorded The Ethel Merman Disco Album, with many of her signature songs are set to a disco beat."
3172,gender,Theresa_Merritt,American_actresses,"Theresa Merritt Hines was an American stage, ","Theresa Merritt Hines was an American stage, film, and television actress and singer."
3173,gender,Lea_Michele,American_actresses,"Lea Michele Sarfati, known professionally as Lea ","Lea Michele Sarfati, known professionally as Lea Michele, is an American actress, singer, and author."
3174,gender,Bette_Midler,American_actresses,"Bette Midler is an American singer, songwriter, ","Bette Midler is an American singer, songwriter, actress, comedian, and film producer."
3175,gender,Bette_Midler,American_actresses,"Bette Midler is an American singer, songwriter, ",Bette Midler: Bootleg Betty - The Bette Midler Weblog
3176,gender,Bette_Midler,American_actresses,Bette Midler: Bootleg Betty - The Bette ,"Bette Midler is an American singer, songwriter, actress, comedian, and film producer."
3177,gender,Bette_Midler,American_actresses,Bette Midler: Bootleg Betty - The Bette ,Bette Midler: Bootleg Betty - The Bette Midler Weblog
3178,gender,Cristin_Milioti,American_actresses,Cristin Milioti is an American actress and ,Cristin Milioti is an American actress and singer.
3179,gender,Penelope_Milford,American_actresses,Penelope Milford is an American stage and ,Penelope Milford is an American stage and screen actress.
3180,gender,Penelope_Ann_Miller,American_actresses,"Penelope Ann Miller, sometimes credited as Penelope Miller, ","Penelope Ann Miller, sometimes credited as Penelope Miller, is an American actress."
3181,gender,Nicki_Minaj,American_actresses,Nicki Minaj received backlash for her choice ,"Nicki Minaj received backlash for her choice to collaborate with 6ix9ine for their 2018 collaborative single ""Fefe"" due to charges of sexual abuse against him.On August 1, 2018, Minaj pushed back Queen once again, to August 17, 2018."
3182,gender,Nicki_Minaj,American_actresses,Nicki Minaj received backlash for her choice ,"She also introduced the ""Nicki Minaj Collection"" clothing line for Kmart, composed of clothing, accessories and housewares."
3183,gender,Nicki_Minaj,American_actresses,"She also introduced the ""Nicki Minaj Collection"" ","Nicki Minaj received backlash for her choice to collaborate with 6ix9ine for their 2018 collaborative single ""Fefe"" due to charges of sexual abuse against him.On August 1, 2018, Minaj pushed back Queen once again, to August 17, 2018."
3184,gender,Nicki_Minaj,American_actresses,"She also introduced the ""Nicki Minaj Collection"" ","She also introduced the ""Nicki Minaj Collection"" clothing line for Kmart, composed of clothing, accessories and housewares."
3185,gender,Liza_Minnelli,American_actresses,"Carol Publishing
Schechter, Scott, The Liza Minnelli ","Carol Publishing
Schechter, Scott, The Liza Minnelli Scrapbook."
3186,gender,Kelly_Jo_Minter,American_actresses,Kelly Jo Minter is an American former ,Kelly Jo Minter is an American former actress.
3187,gender,Gretchen_Mol,American_actresses,Gretchen Mol is an American actress and ,Gretchen Mol is an American actress and former model.
3188,gender,Elizabeth_Montgomery,American_actresses,The Essential Elizabeth Montgomery: A Guide to ,The Essential Elizabeth Montgomery: A Guide to Her Magical Performances.
3189,gender,Marilyn_Monroe,American_actresses,"Marilyn Monroe was an American actress, model, ","Marilyn Monroe was an American actress, model, and singer."
3190,gender,Marilyn_Monroe,American_actresses,"Marilyn Monroe was an American actress, model, ","Marilyn Monroe has finally proved herself an actress."""
3191,gender,Marilyn_Monroe,American_actresses,Marilyn Monroe has finally proved herself an ,"Marilyn Monroe was an American actress, model, and singer."
3192,gender,Marilyn_Monroe,American_actresses,Marilyn Monroe has finally proved herself an ,"Marilyn Monroe has finally proved herself an actress."""
3193,gender,Meredith_Monroe,American_actresses,Meredith Monroe is an American actress best ,"Meredith Monroe is an American actress best known for portraying Andie McPhee on Dawson's Creek from 1998 to 2003, and her recurring role as Haley Hotchner on Criminal Minds."
3194,gender,Grace_Moore,American_actresses,Grace Moore was an American operatic soprano ,Grace Moore was an American operatic soprano and actress in musical theatre and film.
3195,gender,Grace_Moore,American_actresses,Grace Moore was an American operatic soprano ,The Grace Moore Papers Describes the collection of her papers at the University of Tennessee Libraries.
3196,gender,Grace_Moore,American_actresses,The Grace Moore Papers Describes the collection ,Grace Moore was an American operatic soprano and actress in musical theatre and film.
3197,gender,Grace_Moore,American_actresses,The Grace Moore Papers Describes the collection ,The Grace Moore Papers Describes the collection of her papers at the University of Tennessee Libraries.
3198,gender,Joanna_Moore,American_actresses,Joanna Moore was an American film and ,Joanna Moore was an American film and television actress.
3199,gender,Juanita_Moore,American_actresses,"Juanita Moore was an American film, television, ","Juanita Moore was an American film, television, and stage actress."
3200,gender,Julianne_Moore,American_actresses,Julianne Moore is an American actress and ,Julianne Moore is an American actress and author.
3201,gender,Julianne_Moore,American_actresses,Julianne Moore is an American actress and ,"Julianne Moore collected news and commentary at The Guardian 
Freckleface Strawberry."
3202,gender,Julianne_Moore,American_actresses,Julianne Moore collected news and commentary at ,Julianne Moore is an American actress and author.
3203,gender,Julianne_Moore,American_actresses,Julianne Moore collected news and commentary at ,"Julianne Moore collected news and commentary at The Guardian 
Freckleface Strawberry."
3204,gender,Mary_Tyler_Moore,American_actresses,"Mary Tyler Moore was an American stage, film, ","Mary Tyler Moore was an American stage, film, and television actress, as well as a producer and social advocate."
3205,gender,Mary_Tyler_Moore,American_actresses,"Mary Tyler Moore was an American stage, film, ",The Mary Tyler Moore Show was a half-hour newsroom sitcom featuring Ed Asner as her gruff boss Lou Grant.
3206,gender,Mary_Tyler_Moore,American_actresses,The Mary Tyler Moore Show was a half-hour ,"Mary Tyler Moore was an American stage, film, and television actress, as well as a producer and social advocate."
3207,gender,Mary_Tyler_Moore,American_actresses,The Mary Tyler Moore Show was a half-hour ,The Mary Tyler Moore Show was a half-hour newsroom sitcom featuring Ed Asner as her gruff boss Lou Grant.
3208,gender,Natalie_Moorhead,American_actresses,Natalie Moorhead was an American film and ,Natalie Moorhead was an American film and stage actress of the 1920s and 1930s.
3209,gender,Dolores_Moran,American_actresses,Dolores Moran was an American film actress ,Dolores Moran was an American film actress and model.
3210,gender,Peggy_Moran,American_actresses,Peggy Moran was an American film actress ,Peggy Moran was an American film actress who appeared in films between 1938 and 1943.
3211,gender,Rita_Moreno,American_actresses,"Rita Moreno is a Puerto Rican actress, ","Rita Moreno is a Puerto Rican actress, dancer and singer."
3212,gender,Rita_Moreno,American_actresses,"Rita Moreno is a Puerto Rican actress, ","Rita Moreno has made numerous guest appearances on television series since the 1970s, including The Love Boat, The Cosby Show, George Lopez, The Golden Girls, and Miami Vice."
3213,gender,Rita_Moreno,American_actresses,Rita Moreno has made numerous guest appearances ,"Rita Moreno is a Puerto Rican actress, dancer and singer."
3214,gender,Rita_Moreno,American_actresses,Rita Moreno has made numerous guest appearances ,"Rita Moreno has made numerous guest appearances on television series since the 1970s, including The Love Boat, The Cosby Show, George Lopez, The Golden Girls, and Miami Vice."
3215,gender,Cathy_Moriarty,American_actresses,Cathy Moriarty is an American actress and ,Cathy Moriarty is an American actress and singer whose career spans over 30 years.
3216,gender,Shelley_Morrison,American_actresses,Shelley Morrison was an American theater and ,Shelley Morrison was an American theater and television actress.
3217,gender,Bridget_Moynahan,American_actresses,Kathryn Bridget Moynahan is an American actress ,Kathryn Bridget Moynahan is an American actress and model.
3218,gender,Megan_Mullally,American_actresses,"Megan Mullally is an American actress, comedian, ","Megan Mullally is an American actress, comedian, and singer."
3219,gender,Donna_Murphy,American_actresses,Donna Murphy is an American actress and ,"Donna Murphy is an American actress and singer, known for her work in musical theater."
3220,gender,Rosemary_Murphy,American_actresses,Rosemary Murphy was an American actress of ,"Rosemary Murphy was an American actress of stage, film, and television."
3221,gender,Nita_Naldi,American_actresses,Nita Naldi was an American stage performer ,Nita Naldi was an American stage performer and silent film actress.
3222,gender,Patricia_Neal,American_actresses,Patricia Neal was an American actress of ,Patricia Neal was an American actress of stage and screen.
3223,gender,Kristin_Nelson,American_actresses,Sharon Kristin Nelson was an American primitive ,"Sharon Kristin Nelson was an American primitive painter, actress, and author, once married to the actor and musician Ricky Nelson."
3224,gender,Nichelle_Nichols,American_actresses,"Nichelle Nichols is an American actress, singer, ","Nichelle Nichols is an American actress, singer, and voice artist."
3225,gender,Stephanie_Niznik,American_actresses,"According to the L.A. Coroner, Stephanie Niznik ","According to the L.A. Coroner, Stephanie Niznik died from Chronic Liver Disease, Chronic Alcohol Use."
3226,gender,Maidie_Norman,American_actresses,UCLA established the Maidie Norman Research Award ,UCLA established the Maidie Norman Research Award for the best student essay on African-American film or theater in her honor.
3227,gender,Mabel_Normand,American_actresses,She was interred as Mabel Normand-Cody at ,"She was interred as Mabel Normand-Cody at Calvary Cemetery, Los Angeles."
3228,gender,Mabel_Normand,American_actresses,She was interred as Mabel Normand-Cody at ,"Mabel Normand: A Source Book to Her Life and Films
Normand, Stephen."
3229,gender,Mabel_Normand,American_actresses,Mabel Normand: A Source Book to Her ,"She was interred as Mabel Normand-Cody at Calvary Cemetery, Los Angeles."
3230,gender,Mabel_Normand,American_actresses,Mabel Normand: A Source Book to Her ,"Mabel Normand: A Source Book to Her Life and Films
Normand, Stephen."
3231,gender,Larisa_Oleynik,American_actresses,Larisa Oleynik is an American actress who ,Larisa Oleynik is an American actress who became a teen idol in the 1990s.
3232,gender,Susan_Oliver,American_actresses,"Susan Oliver was an American actress, television ","Susan Oliver was an American actress, television director, and aviator."
3233,gender,Susan_Oliver,American_actresses,"Susan Oliver was an American actress, television ","Hence, the documentary about Susan Oliver's life in 2014 was titled The Green Girl.In 1970, she appeared as Carole Carson/Alice Barnes on the TV Western ""The Men From Shiloh"" in the episode titled ""Hannah""."
3234,gender,Susan_Oliver,American_actresses,"Hence, the documentary about Susan Oliver's life ","Susan Oliver was an American actress, television director, and aviator."
3235,gender,Susan_Oliver,American_actresses,"Hence, the documentary about Susan Oliver's life ","Hence, the documentary about Susan Oliver's life in 2014 was titled The Green Girl.In 1970, she appeared as Carole Carson/Alice Barnes on the TV Western ""The Men From Shiloh"" in the episode titled ""Hannah""."
3236,gender,Ana_Ortiz,American_actresses,Ana Ortiz is an American actress and ,Ana Ortiz is an American actress and singer.
3237,gender,Beth_Ostrosky,American_actresses,"Beth Ostrosky Stern is an American actress, ","Beth Ostrosky Stern is an American actress, author, model, and animal-rights activist."
3238,gender,Anita_Page,American_actresses,Anita Page was an American film actress ,"Anita Page was an American film actress who reached stardom in the final years of the silent film era.Page became a highly popular young star, reportedly receiving the most fan mail of anyone on the MGM lot."
3239,gender,Janis_Paige,American_actresses,Janis Paige is an American retired actress ,Janis Paige is an American retired actress and singer.
3240,gender,Betsy_Palmer,American_actresses,"Betsy Palmer was an American actress, known ","Betsy Palmer was an American actress, known as a regular supporting movie and Broadway actress and television guest star, as a panelist on the game show I've Got a Secret, and later for playing Jason Voorhees' mother, Pamela Voorhees, in the popular slasher film Friday the 13th."
3241,gender,Betsy_Palmer,American_actresses,"Betsy Palmer was an American actress, known ",Skip E. Lowe Interview: Betsy Palmer and singer Jill Corey
3242,gender,Betsy_Palmer,American_actresses,Skip E. Lowe Interview: Betsy Palmer and ,"Betsy Palmer was an American actress, known as a regular supporting movie and Broadway actress and television guest star, as a panelist on the game show I've Got a Secret, and later for playing Jason Voorhees' mother, Pamela Voorhees, in the popular slasher film Friday the 13th."
3243,gender,Betsy_Palmer,American_actresses,Skip E. Lowe Interview: Betsy Palmer and ,Skip E. Lowe Interview: Betsy Palmer and singer Jill Corey
3244,gender,Keke_Palmer,American_actresses,Palmer released a self-titled mixtape Keke Palmer ,"Palmer released a self-titled mixtape Keke Palmer on October 1, 2012."
3245,gender,Gwyneth_Paltrow,American_actresses,"Variety proclaimed: ""Gwyneth Paltrow shines brightly as ","Variety proclaimed: ""Gwyneth Paltrow shines brightly as Jane Austen's most endearing character, the disastrously self-assured matchmaker Emma Woodhouse."
3246,gender,Kay_Panabaker,American_actresses,Stephanie Kay Panabaker is an American zoologist ,Stephanie Kay Panabaker is an American zoologist and former actress.
3247,gender,Linda_Park,American_actresses,"Linda Park is a Korean-born American actress, ","Linda Park is a Korean-born American actress, mainly known for her portrayal of communications officer character Hoshi Sato in the television series Star Trek: Enterprise."
3248,gender,Eleanor_Parker,American_actresses,"""TCM Remembers Eleanor Parker"", Turner Classic Movies ","""TCM Remembers Eleanor Parker"", Turner Classic Movies online, accessed 26 February 2014."
3249,gender,Eleanor_Parker,American_actresses,"""TCM Remembers Eleanor Parker"", Turner Classic Movies ","Eleanor Parker photographs and literature
Eleanor Parker at GlamourGirlsoftheSilverScreen.com
Eleanor Parker at Find a Grave
Obituary at Los Angeles Times
Obituary at The Guardian
Obituary at Playbill
Obituary at The Telegraph
Obituary at Hollywood Reporter
Obituary at New York Times
Obituary at Variety"
3250,gender,Eleanor_Parker,American_actresses,"Eleanor Parker photographs and literature
Eleanor Parker at ","""TCM Remembers Eleanor Parker"", Turner Classic Movies online, accessed 26 February 2014."
3251,gender,Eleanor_Parker,American_actresses,"Eleanor Parker photographs and literature
Eleanor Parker at ","Eleanor Parker photographs and literature
Eleanor Parker at GlamourGirlsoftheSilverScreen.com
Eleanor Parker at Find a Grave
Obituary at Los Angeles Times
Obituary at The Guardian
Obituary at Playbill
Obituary at The Telegraph
Obituary at Hollywood Reporter
Obituary at New York Times
Obituary at Variety"
3252,gender,Lara_Parker,American_actresses,"Lara Parker is an American television, stage, ","Lara Parker is an American television, stage, and film actress known for her role as Angelique on the ABC-TV serial Dark Shadows which aired from 1966 to 1971."
3253,gender,Nicole_Ari_Parker,American_actresses,Nicole Ari Parker is an American actress and ,Nicole Ari Parker is an American actress and model.
3254,gender,Sarah_Jessica_Parker,American_actresses,"Sarah Jessica Parker is an American actress, producer, ","Sarah Jessica Parker is an American actress, producer, and designer."
3255,gender,Sarah_Jessica_Parker,American_actresses,"Sarah Jessica Parker is an American actress, producer, ","Sarah Jessica Parker, finding that there is life after Sex in the City, has no difficulty with [her role]'s arc."
3256,gender,Sarah_Jessica_Parker,American_actresses,"Sarah Jessica Parker, finding that there is life ","Sarah Jessica Parker is an American actress, producer, and designer."
3257,gender,Sarah_Jessica_Parker,American_actresses,"Sarah Jessica Parker, finding that there is life ","Sarah Jessica Parker, finding that there is life after Sex in the City, has no difficulty with [her role]'s arc."
3258,gender,Suzy_Parker,American_actresses,Suzy Parker was an American model and ,Suzy Parker was an American model and actress active from 1947 into the early 1960s.
3259,gender,Suzy_Parker,American_actresses,Suzy Parker was an American model and ,Suzy Parker's photo appeared in Life magazine when she was 15.
3260,gender,Suzy_Parker,American_actresses,Suzy Parker's photo appeared in Life magazine ,Suzy Parker was an American model and actress active from 1947 into the early 1960s.
3261,gender,Suzy_Parker,American_actresses,Suzy Parker's photo appeared in Life magazine ,Suzy Parker's photo appeared in Life magazine when she was 15.
3262,gender,Leslie_Parrish,American_actresses,Leslie Parrish is an American actress who ,"Leslie Parrish is an American actress who worked under her birth name, Marjorie Hellen, until she changed it in 1959."
3263,gender,Sara_Paxton,American_actresses,"Sara Paxton is an American actress, voice ","Sara Paxton is an American actress, voice artist, and singer."
3264,gender,Mary_Beth_Peil,American_actresses,Mary Beth Peil is an American actress and ,Mary Beth Peil is an American actress and singer.
3265,gender,Millie_Perkins,American_actresses,Millie Perkins is an American film and ,"Millie Perkins is an American film and television actress probably best known for her debut film role as Anne Frank in The Diary of Anne Frank, and for her supporting actress roles in two 1966 westerns, The Shooting and Ride in the Whirlwind, both directed by Monte Hellman."
3266,gender,Millie_Perkins,American_actresses,Millie Perkins is an American film and ,"with ""Millie Perkins died recently""; a letter from Perkins herself resulted in a January 1979 retraction by Kleiner, although the columnist maintained: ""almost everyone in Hollywood believes that [Perkins] died."""
3267,gender,Millie_Perkins,American_actresses,"with ""Millie Perkins died recently""; a letter ","Millie Perkins is an American film and television actress probably best known for her debut film role as Anne Frank in The Diary of Anne Frank, and for her supporting actress roles in two 1966 westerns, The Shooting and Ride in the Whirlwind, both directed by Monte Hellman."
3268,gender,Millie_Perkins,American_actresses,"with ""Millie Perkins died recently""; a letter ","with ""Millie Perkins died recently""; a letter from Perkins herself resulted in a January 1979 retraction by Kleiner, although the columnist maintained: ""almost everyone in Hollywood believes that [Perkins] died."""
3269,gender,Pauley_Perrette,American_actresses,"Pauley Perrette is an American actress, writer, ","Pauley Perrette is an American actress, writer, singer, and civil rights advocate."
3270,gender,Donna_Pescow,American_actresses,Donna Pescow is an American film and ,Donna Pescow is an American film and television actress and director.
3271,gender,Bernadette_Peters,American_actresses,"Bernadette Peters is an American actress, singer, ","Bernadette Peters is an American actress, singer, and children's book author."
3272,gender,Bernadette_Peters,American_actresses,"Bernadette Peters is an American actress, singer, ",That Bernadette Peters rises to the occasion makes her performance that much more impressive.
3273,gender,Bernadette_Peters,American_actresses,That Bernadette Peters rises to the occasion ,"Bernadette Peters is an American actress, singer, and children's book author."
3274,gender,Bernadette_Peters,American_actresses,That Bernadette Peters rises to the occasion ,That Bernadette Peters rises to the occasion makes her performance that much more impressive.
3275,gender,Susan_Peters,American_actresses,"Susan Peters was an American film, stage, ","Susan Peters was an American film, stage, and television actress who appeared in over twenty films over the course of her decade-long career."
3276,gender,Amanda_Peterson,American_actresses,"Phyllis Amanda Peterson was an American actress, ","Phyllis Amanda Peterson was an American actress, most known for her role as Cindy Mancini in the 1987 comedy film Can't Buy Me Love."
3277,gender,Cassandra_Peterson,American_actresses,"Cassandra Peterson is an American actress, writer ","Cassandra Peterson is an American actress, writer and singer."
3278,gender,Valarie_Pettiford,American_actresses,Valarie Pettiford is an American stage and ,"Valarie Pettiford is an American stage and television actress, dancer, and jazz singer."
3279,gender,Lori_Petty,American_actresses,Lori Petty is an American actress and ,Lori Petty is an American actress and director.
3280,gender,Michelle_Pfeiffer,American_actresses,And Michelle Pfeiffer overcomes Batman Returns' heavy-handed ,"And Michelle Pfeiffer overcomes Batman Returns' heavy-handed feminist dialogue to deliver a growling, fierce performance."""
