,domain,name,category,prompts,wikipedia,generated_prompts_meta/llama-2-70b
4879,political_ideology,Anarchism_in_French_Guiana,anarchism,"Anarchism in French Guiana has a short, and little ","Anarchism in French Guiana has a short, and little recorded, history.","12th, book. A book atherosclerosis of many 4-hour resources is an book of this. The book atherosclerosis clinical perspectives through imaging 2013 of the United Nations is to enable and be these members. The book atherosclerosis clinical perspectives through imaging of the United Nations has to improve and be these years. 34; The United Nations is only about book atherosclerosis clinical perspectives through imaging 2013 or a number of the international system. 3"
4880,political_ideology,Anarchism_in_Mexico,anarchism,"Anarchism in Mexico, the anarchist movement in Mexico, ","Anarchism in Mexico, the anarchist movement in Mexico, extends from Plotino Rhodakanaty's organization of peasant workers in the 1860s, to Ricardo Flores Magón's activism prior to the Mexican Revolution, to the punk subcultures of the 1980s.","1860-1940, saw its birth in the Mexican section of the International Workingmen’s Association, founded in 1869. From 1870, a section of the Mexican liberal movement espoused anarchism. During the 1880s, Mexican anarchists began to publish and distribute a number of anarchist newspapers. In the 1890s, the anarchist press boomed and anarchist-inspired labour militancy grew in both the city and countryside. In 1"
4881,political_ideology,Anarchism_in_Mexico,anarchism,"Anarchism in Mexico, the anarchist movement in Mexico, ",Insurrectionary Anarchism in Mexico,"1856–1942, p. 42 ^ a b c d e f g h i j k l m n o p q r s t u v w x y z aa ab ac ad ae af ag ah ai aj ak al am an ao ap aq ar as at au av aw ax ay az ba bb bc bd be bf bg bh bi bj bk bl bm bn bo bp bq br Andrew Roberts, The History of the World, p. 725 ^ a b c d e f g h i j k"
4882,political_ideology,Anarchism_in_Mexico,anarchism,Insurrectionary Anarchism in ,"Anarchism in Mexico, the anarchist movement in Mexico, extends from Plotino Rhodakanaty's organization of peasant workers in the 1860s, to Ricardo Flores Magón's activism prior to the Mexican Revolution, to the punk subcultures of the 1980s.",1920s Argentina Anarchism: What It Really Stands For
4883,political_ideology,Anarchism_in_Mexico,anarchism,Insurrectionary Anarchism in ,Insurrectionary Anarchism in Mexico,"1940s Cuba,"" in _Cuban Counterpoints: The Legacy of Fernando Ortiz,_ ed. Mauricio Font and Alfonso W. Quiroz (New York: Rowman & Littlefield, 2005), 97–117. 24. The 26th of July Movement, which emerged in the mid-1950s, was named after the date of a failed attack on the Moncada military barracks in Santiago de Cuba in 1953. 25. For a discussion of the role of"
4884,political_ideology,Anarchism_in_Venezuela,anarchism,Anarchism in Venezuela has historically played a fringe ,"Anarchism in Venezuela has historically played a fringe role in the country's politics, being consistently smaller and less influential than equivalent movements in much of the rest of South America.","role in the nation's politics, but has seen a resurgence in recent years. The largest  anarchist organization in the country is the Autonomous Alternative Social Projects, which  was founded in 2006 and is based in the city of Mérida. The organization is involved in a  number of community projects, including the construction of a community center in the city's  working-class neighborhood of San Agustín.  ### Colombia  Anarchist and libertarian groups, including anarcho-communists, anarcho"
4885,political_ideology,Anarchism_in_Canada,anarchism,Anarchism in Canada spans a range of anarchist ,"Anarchism in Canada spans a range of anarchist philosophy including anarchist communism, green anarchy, anarcho-syndicalism, individualist anarchism, as well as other lesser known forms.","‪‎ideologies‪ as well as anarchist ‪‎protests movements‪. The anarchist movement in Canada has been a minor but consistent presence since the late 19th century. Anarchism in Canada spans a range of anarchist ‪ideologies‬ as well as anarchist ‪protests movements‬. The anarchist movement in Canada has been a minor but consistent presence since the late 19th century. Anarchist organizations and individuals have played a role in several major labor struggles,"
4886,political_ideology,Anarchism_in_the_United_States,anarchism,Anarchism in the United States began in the mid-19th century ,"Anarchism in the United States began in the mid-19th century and started to grow in influence as it entered the American labor movements, growing an anarcho-communist current as well as gaining notoriety for violent propaganda of the deed and campaigning for diverse social reforms in the early 20th century.","2. In the 19th century, individualist anarchism and free love advocates Benjamin Tucker and Lysander Spooner, as well as European anarchists such as Johann Most and Pierre-Joseph Proudhon, influenced the American movement. [13] In the early 20th century, anarcho-communists such as Emma Goldman, Alexander Berkman, and Voltairine de Cleyre were active. In 1905, Goldman and Berkman formed the anarchist journal Mother Earth In 1914"
4887,political_ideology,Anarchism_in_the_United_States,anarchism,Anarchism in the United States began in the mid-19th century ,"In contemporary times, anarchism in the United States influenced and became influenced and renewed by developments both inside and outside the worldwide anarchist movement such as platformism, insurrectionary anarchism, the new social movements and the alter-globalization movements.","1840s and started to grow in influence as it entered the American labor movements, growing an anarcho-communist current as well as gaining notoriety for violent propaganda by the deed and campaigning for diverse social reforms in the early 20th century. In recent decades, anarchism has regained ground as it has expanded throughout the punk subculture and college campuses, 24 and as a result of the anti-war, 25 anti-nuclear, and anti-globalization movements. 26 In 2011"
4888,political_ideology,Anarchism_in_the_United_States,anarchism,"In contemporary times, anarchism in the United States influenced and ","Anarchism in the United States began in the mid-19th century and started to grow in influence as it entered the American labor movements, growing an anarcho-communist current as well as gaining notoriety for violent propaganda of the deed and campaigning for diverse social reforms in the early 20th century.","1999 WTO meeting in Seattle. In the 2000s, libertarian socialists played a visible role in the alter-globalization movement, especially in North America, with adherents involved in organizing large protests against the Free Trade Area of the Americas (FTAA) in Miami (2003).[230] The Occupy Wall Street movement in the United States saw the rise of the General Assembly, a form of quasi-direct democracy where participants gathered to make all of the decisions for the movement. The Occupy movement has since spread"
4889,political_ideology,Anarchism_in_the_United_States,anarchism,"In contemporary times, anarchism in the United States influenced and ","In contemporary times, anarchism in the United States influenced and became influenced and renewed by developments both inside and outside the worldwide anarchist movement such as platformism, insurrectionary anarchism, the new social movements and the alter-globalization movements.","continued to influence a number of movements and ideas, including the American labor movement, the American civil rights movement, the American counterculture of the 1960s and the punk subculture.  ## History  ### 19th century  Main article: Individualist anarchism in the United States  Individualist anarchism in the United States was strongly influenced by Josiah Warren, Ralph Waldo Emerson, Lysander Spooner, Pierre-Joseph Proudhon, Henry David Thoreau and William Batchelder Greene."
4890,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,Individualist anarchism in the United States was strongly influenced by Benjamin ,"Individualist anarchism in the United States was strongly influenced by Benjamin Tucker, Josiah Warren, Ralph Waldo Emerson, Lysander Spooner, Pierre-Joseph Proudhon, Max Stirner, Herbert Spencer and Henry David Thoreau.","167 Tucker, a famous 19th-century proponent, who was influenced by the classical liberalism of Herbert Spencer and Thomas Hodgskin. 168 Tucker ""was against all forms of external authority, and. 169 He thought that most of the time humans could live in relative peace with each other. He also advocated a clear set of rights and responsibilities in his ""social compact"". 169 Tucker said anarchists were not socialists, and this individualist stance has been retained to the present. 170 T"
4891,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,Individualist anarchism in the United States was strongly influenced by Benjamin ,"""Individualist anarchism in the United States, England and elsewhere.","10/25/2015 Free View in iTunes CleanEpisode 28: Anarchism in the United States 2/3, Part 2 of 2 This is a continuation of last week’s episode on the history of anarchism in the United States. We pick up in the mid-1880s with the Haymarket Square bombing and move through the early 20th century to discuss the Paterson silk strike of 1913, the. 10/18/2015 Free View in iT"
4892,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,"""Individualist anarchism in the United States, England and ","Individualist anarchism in the United States was strongly influenced by Benjamin Tucker, Josiah Warren, Ralph Waldo Emerson, Lysander Spooner, Pierre-Joseph Proudhon, Max Stirner, Herbert Spencer and Henry David Thoreau.","19th-century Europe"" * ""Individualist anarchism in the United States, England and 19th-century Europe"" * ""Individualist anarchism in the United States, England and 19th-century Europe"" * ""Individualist anarchism in the United States, England and 19th-century Europe"" * ""Individualist anarchism in the United States, England and 19th-century Europe"" * ""Individualist anarchism in the United States, England and 19th-century Europe"" "
4893,political_ideology,Individualist_anarchism_in_the_United_States,anarchism,"""Individualist anarchism in the United States, England and ","""Individualist anarchism in the United States, England and elsewhere.","19th-century Europe"", in George Woodcock (ed.), For a Libertarian Critique of Bolshevism, Montreal: Black Rose Books, 1995, ISBN 978-1-895431-86-3 * James Joll, The Anarchists, London: Methuen, 1964 * Murray Bookchin, Post-Scarcity Anarchism, 1971 and 2004 * Murray Bookchin, The Spanish Anarchists: The Heroic Years, 1868"
4894,political_ideology,Left-wing_market_anarchism,anarchism,Left-wing market anarchism is a strand of free-market ,"Left-wing market anarchism is a strand of free-market anarchism and an individualist anarchist, left-libertarian and libertarian socialist political philosophy and market socialist economic theory associated with contemporary scholars such as Kevin Carson, Gary Chartier, Charles W. Johnson, Roderick T. Long, Chris Matthew Sciabarra, Sheldon Richman and Brad Spangler, who stress the value of radically free markets, termed freed markets to distinguish them from the common conception which these libertarians believe to be riddled with statist and capitalist privileges.","19th-century American individualist anarchism and radical libertarianism[312][313] that rejects the right-libertarian capitalist interpretation of market forces. Adherents propose that a truly free market would not be capitalist, but instead would be anti-capitalist and would require an economic system based on co-operative and collective ownership of the means of production. They argue that a socialist system based on free markets and worker-owned enterprises would more accurately reflect the market economy's purported distributed decision-making process than that of a"
4895,political_ideology,Anarchism_in_China,anarchism,Anarchism in China was a strong intellectual force ,Anarchism in China was a strong intellectual force in the reform and revolutionary movements in the early 20th century.,"1900-1911, and its effects lasted up to the Second World War. In 1907, the first anarchist groups started to appear in China. The first was the Society for the Study of Socialism, which was founded by Liu Shipei and Wu Zhihui, and the second was the Association for the Study of Anarchism, led by Zhang Renjie and Jiang Kanghu. These groups consisted mainly of intellectuals who had come in contact with anarchist ideas while studying abroad in France and Japan. (In 190"
4896,political_ideology,Anarchism_in_India,anarchism,Anarchism in India has never taken the name ,"Anarchism in India has never taken the name anarchism, and is relevant primarily its effects on movements for national and social liberation.","―Socialism‖ because it has always been its strongest opponent. But in the beginning of the twentieth century, the term ―Socialism‖ had become so vague that it was adopted by the anarchists. The term ―socialist‖ was not a clear cut term at that time but a very vague and ambiguous term. There were so many different groups that were using the term ―Socialism‖, that it had become synonymous with the term ―reformer‖. There were Christian Socialists, Socialists who accepted property, Socialists who preached individualism, Social"
4897,political_ideology,Anarchism_in_Japan,anarchism,Anarchism in Japan dates to the late 19th ,Anarchism in Japan dates to the late 19th and early 20th centuries.,"20th century and persists today, with a variety of groups and individuals pursuing anarchist ideas. Anarchism in Japan emerged in the early 20th century and was an active force until the mid-1930s. The Japanese anarchist movement was the first in Asia, and was a significant influence on later Chinese anarchism. The first Chinese anarchist work, Anarchism in the World, was written in Tokyo by Li Pei Kan (Li Shizeng) in 1908. The first anarchist bookstore in Japan, the"
4898,political_ideology,Anarchism_in_Japan,anarchism,Anarchism in Japan dates to the late 19th ,"""Anarchism in Japan"".","20th century, and was relatively active during the 1920s. It was initially influenced by European individualist anarchism. In the 1920s, anarcho-syndicalists organised clandestinely. In the 1930s, the anarchist movement was persecuted by the Japanese government. During the 1930s, the Japanese anarchist movement was divided into pro-Soviet communist anarchists and anti-Soviet anarchists like Hatta Shūzō and Kotoku Shū"
4899,political_ideology,Anarchism_in_Japan,anarchism,"""Anarchism in ",Anarchism in Japan dates to the late 19th and early 20th centuries.,"1901"". The Herald of Revolt. London. October 1910. Retrieved 15 April 2012. ^ ""Anarchism"". ^ a b ""Anarchism"". ""Encyclopædia Britannica. ^ a b c d ""Anarchism"". ""Encyclopædia Britannica"". ^ ""Anarchism"". ""The Shorter Routledge Encyclopedia of Philosophy. 2005. p. 14 ""Anarchism is the view that a society without the state, or government, is both possible and desirable"" ^"
4900,political_ideology,Anarchism_in_Japan,anarchism,"""Anarchism in ","""Anarchism in Japan"".","2016: the politics of the future"". Freedom News. Retrieved 23 September 2016. ^ ""The Anarchists - BBC News"". BBC News. Retrieved 23 September 2016. ^ ""Class War: we're back because the class war never went away"". Freedom News. Retrieved 23 September 2016. ^ ""Class War is back!"". Freedom News. 28 March 2014. Retrieved 23 September 2016. ^ ""Class War - Issue 12"
4901,political_ideology,Anarchism_in_Korea,anarchism,Anarchism in Korea dates to the Korean independence ,Anarchism in Korea dates to the Korean independence movement in Korea under Japanese rule.,"28. Because the anarchists were against violence, they refused to participate in the Manse Demonstrations on March 1, 1919, and were critical of the Provisional Government of the Republic of Korea in Shanghai, which they considered nationalist. The Korean anarchists also refused to participate in armed resistance against the Japanese, which led to acrimonious debates with the nationalists. In 1923, anarchists and nationalists together founded the Society for the Study of Social Sciences (SSSS) to discuss social and political problems and"
4902,political_ideology,Anarchism_in_Turkey,anarchism,Anarchism in Turkey only began to emerge in ,"Anarchism in Turkey only began to emerge in 1986 with publication of the magazine Kara.Marxism was the most influential ideology in the Turkish revolutionary movements, until its disintegration due to the military coup d'etat of Kenan Evren in the 1980s.","1990, when the Turkish Anarchist Communist Union (TKAK) was founded in Istanbul, and it was a year later when the Anarchist Federation (AF) was established. Both organizations were inspired by the anarcho-communism of the British group Class War, although they soon began to drift apart from one another, the AF taking on a more ""orthodox"" anarcho-communist perspective, while the TKAK became more focused on the use of violence.  Nevertheless, both groups had a strong influence on the development of anarchism"
4903,political_ideology,Individualist_anarchism_in_Europe,anarchism,Individualist anarchism in Europe proceeded from the roots laid ,"Individualist anarchism in Europe proceeded from the roots laid by William Godwin, Individualist anarchism expanded and diversified through Europe, incorporating influences from American individualist anarchism.","24 25 by William Godwin, Max Stirner and Pierre Joseph Proudhon. Proudhon was the first self-identified anarchist and is regarded by some as the founder of modern anarchist theory. Proudhon was a French libertarian socialist and exponent of mutualism. He was a newspaper editor, politician, and the founder of Mutualist philosophy. He was the first person to declare himself an anarchist and is among its most influential theorists. He is the author of What is Property?, which contains the famous quote, Property is theft. In "
4904,political_ideology,Anarchism_in_France,anarchism,Anarchism in France can trace its roots to ,"Anarchism in France can trace its roots to thinker Pierre-Joseph Proudhon, who grew up during the Restoration and was the first self-described anarchist.","1854, when a man named Pierre-Joseph Proudhon published a book entitled Qu'est-ce que la Proprieté? (What is Property?), in which he laid out the foundations of what would come to be known as anarchist thought. He argued that private property was theft and advocated for a stateless society based on mutual aid and voluntary association. Anarchists in France have been involved in a variety of struggles over the years, including the Paris Commune of 1871, the workers’ uprisings of 191"
4905,political_ideology,Anarchism_in_France,anarchism,Anarchism in France can trace its roots to ,Anarchism in France: The Case of Octave Mirbeau.,"1848 when Joseph Dejacque wrote the first anarchist publication, The Humanisphere. The first anarchist groups appeared in 1870s. The members of these groups were largely inspired by the works of Proudhon, Bakunin, Kropotkin, Reclus. The first prominent French anarchist was Clément Duval, who was imprisoned for his individualistic anarchist activities.  French anarchists participated in several riots including the May Day riots in 1891 in Fourmies, the 1893 Paris"
4906,political_ideology,Anarchism_in_France,anarchism,Anarchism in France: The Case of Octave ,"Anarchism in France can trace its roots to thinker Pierre-Joseph Proudhon, who grew up during the Restoration and was the first self-described anarchist.","Mirabeau. Journal of the History of Ideas, 23 (2): p. 263. 6.  Gérard Namer, Octave Mirbeau (1848-1917) ou le choc des modernités, Littératures, 54, 2004 (Lire en ligne) 7.  « Littérature », Le Journal,‎ 15 mars 1903. 8.  Le Figaro, 15 mars 1903. 9.  « La littérature », Le"
4907,political_ideology,Anarchism_in_France,anarchism,Anarchism in France: The Case of Octave ,Anarchism in France: The Case of Octave Mirbeau.,"1854-1916, pp. 108-109. [10] L'idée Libre, 1 October 1903. Reproduced, La Presse Anarchiste: Catalogue raisonné de la presse anarchiste d'expression française, 1880-1914, pp. 298-300. [11] L'Humanité Nouvelle, 25 December 1904. [12] L'Humanité Nouvelle, 1 January "
4908,political_ideology,Individualist_anarchism_in_France,anarchism,Individualist anarchism in France has developed a line of ,Individualist anarchism in France has developed a line of thought that starts from the pioneering activism and writings of Pierre-Joseph Proudhon and Anselme Bellegarrigue in the mid 19th century.,"thought that is unique in Europe and the United States. It has been more open to reinterpreting the ideas of Proudhon, and has often criticized ""scientific"" anarchism. It has also been more open to the work of Gustav Landauer, Max Stirner, and other individualist anarchists. In 1902, the Union Anarchiste was founded in France, with many anarchist groups and individualists. After years of internal struggle, the ""communist anarchists"" were expelled in 1911. The remaining group, renamed the"
4909,political_ideology,Anarchism_in_Germany,anarchism,Anarchism in Germany: the early ,Anarchism in Germany: the early movement.,"1920s. “The German Anarcho-Syndicalists in the early 1920s and Their Relationship with the Communist Workers’ Party of Germany” by Ralf Hoffrogge “The German Anarcho-Syndicalists in the early 1920s and Their Relationship with the Communist Workers’ Party of Germany” by Ralf Hoffrogge: “The German Anarcho-Syndicalists in the early 1920s” is an article by Ralf Hoffrogge, an"
4910,political_ideology,Anarchism_in_Germany,anarchism,Anarchism in Germany: the early ,"""New England Anarchism in Germany"".","1930s Anarchism in Germany: the early 1930s A short history of the anarchist movement in Germany in the early 1930s, as the Nazis rose to power. This article is based on the book by Augustin Souchy, The Fight Against Fascism Begins with the Fight Against Bolshevism, and the text of the 1932 pamphlet, The Anarcho-Syndicalists and the Nazis. The Fascist Threat Germany, "
4911,political_ideology,Anarchism_in_Germany,anarchism,"""New England Anarchism in ",Anarchism in Germany: the early movement.,"1933: An Interview with Sam Dolgoff."" ""We will not be free until we have the right to do as we please so long as we do not hurt other people. "" ~Sam Dolgoff. Sam Dolgoff was born in Russia in 1902, became an anarchist at the age of 15 and emigrated to the United States at the age of 17. He was active in organizing industrial unions in New York City until the 1930s when he became a house painter. He was a member of the I"
4912,political_ideology,Anarchism_in_Germany,anarchism,"""New England Anarchism in ","""New England Anarchism in Germany"".","1901."" _Rose Pesotta: Anarchist, Labor Organizer, and Activist_ (University of Nevada Press, 2017). [back] 30. The _Boston Herald_ , November 24, 1901, and _Boston Globe_ , November 25, 1901, both reported on the meeting. [back] 31. In _The Transatlantic Finn_ , Sippola writes, ""Sometimes the _Finn_ even had to serve as an advert"
4913,political_ideology,Anarchism_in_Greece,anarchism,Anarchism in Greece traces its roots to ancient ,Anarchism in Greece traces its roots to ancient Greece but was formed as a political movement during the 19th century.,"5th century BC Athens, where there was a strong emphasis on participatory democracy, and the 4th century BC philosopher Zeno of Citium , the founder of the Stoic School of philosophy. During the Middle Ages , Greek-inhabited lands were subjected to foreign domination in the form of the Byzantine Empire , the Bulgarian Empire , the Ottoman Empire and the Republic of Venice , before falling to Ottoman rule in the 15th century. Greek Revolution , which commenced in and concluded with the Treaty of Constantinople in Although the subsequent period"
4914,political_ideology,Anarchism_in_Greece,anarchism,Anarchism in Greece traces its roots to ancient ,"Modern anarchism in Greece emerged in the 19th century, heavily influenced by the contemporary European classical anarchism.","5th century Athens, with its democratic ideals, the Stoic philosophers, and the Spartan communal society. In modern times, the country had its first anarchists in the early 20th century, but it was not until the military dictatorship of 1967–1974 that anarchism became a force to be reckoned with. The emergence of the anarchist movement in Greece is closely linked to the student movement of the 1970s, which was the first important social movement to emerge after the fall of the military jun"
4915,political_ideology,Anarchism_in_Greece,anarchism,Modern anarchism in Greece emerged in the 19th ,Anarchism in Greece traces its roots to ancient Greece but was formed as a political movement during the 19th century.,"20th century, with the spread of anarchist thought in Western Europe. Anarchist ideas were promoted by intellectuals such as the anarcho-communist politician and writer Alexios Gavrilidis, the anarcho-syndicalist poet Kostas Karyotakis and the anarcho-communist activist and poet Nikolaos Dimitratos. The first anarchist publications, including the magazines Anarchia, Anarchiki Egkyklopaideia and Anarkhikos Tachydromos, appeared in the late"
4916,political_ideology,Anarchism_in_Greece,anarchism,Modern anarchism in Greece emerged in the 19th ,"Modern anarchism in Greece emerged in the 19th century, heavily influenced by the contemporary European classical anarchism.","100 years. The country’s anarchist tradition was heavily influenced by the thought of Russian zoologist Petr Kropotkin, who was simply himself a great anarchist. The anarchist movements in Greece had been characterized by a powerful emphasis on freedom and equality. The anarchist movement in Greece has long been active in a variety of social issues, such as anti-war movements and feminism. In the late 19th century, a small number of anarchists were involved in the Greek independence movement. The anarchist movements in Greece have been also lively in the"
4917,political_ideology,Anarchism_in_Poland,anarchism,Anarchism in Poland first developed at the turn ,"Anarchism in Poland first developed at the turn of the 20th century under the influence of anarchist ideas from Western Europe and from Russia.Prior to Polish independence from the Russian Empire, several anarchist organizations emerged within the area that would become the Second Polish Republic.","20th century. At that time, it was the fastest growing ideology in Poland. In 2013, the Polish anarchist movement is not so strong. There are a few small anarchist groups and projects in the big cities, but there is no real anarchist movement. Many of these groups are involved in environmental protection, anti-fascism, fighting political repression and supporting the tenants’ movement. Anarchists in Poland organize different protests, e.g. against the Polish government, in favor of the tenants’ movement, against the European Union,"
4918,political_ideology,Anarchism_in_Romania,anarchism,Anarchism in Romania developed in the 1880s within ,Anarchism in Romania developed in the 1880s within the larger Romanian socialist movement and it had a small following throughout all the existence of the Kingdom of Romania.,"Țara Românească (Wallachia) and Moldavia.  The first anarchist group, named ""Red Association"" was created by anarchists of different nationalities, including Romanians, in Paris, France, in 1880. The group's goal was to ""fight for people's rights and fight against political oppression in Romania"". Other groups, such as ""Mihai Eminescu"", ""Mihail Kogălniceanu"" and ""Nicolae Bălcescu"" were founded in the 1890s."
4919,political_ideology,Anarchism_in_Russia,anarchism,Russian anarchism is anarchism in Russia or among ,Russian anarchism is anarchism in Russia or among Russians.,"20th century Russian-speaking communities.  ## Early Russian anarchism  Leo Tolstoy, Russian writer and anarcho-pacifist  Kropotkin's friend James Guillaume argued that elements of anarchism could be traced in the Slavic soul. Although he claimed that revolutionary anarchism took firm root in Russia, he also thought that the anarchist movement was too weak to attain any success because of the repression of the Tsarist regime.  In the 19th century, the rise of anarchism in Russia"
4920,political_ideology,Anarchism_in_Spain,anarchism,Anarchism in Spain has historically gained much support ,"Anarchism in Spain has historically gained much support and influence, especially before Francisco Franco's victory in the Spanish Civil War of 1936–1939, when it played an active political role and is considered the end of the golden age of classical anarchism.","6 and influence, especially before Francisco Franco's victory in the Spanish Civil War of 1936 to 1939, and the resultant long fascist dictatorship. This article uses material from the Wikipedia article ""Anarchism"", which is released under the Creative Commons Attribution-Share-Alike License 3.0. Tweet Follow @Anarchism_b on Twitter."
4921,political_ideology,Anarchism_in_Spain,anarchism,Anarchism in Spain has historically gained much support ,"There were several variants of anarchism in Spain, namely expropriative anarchism in the period leading up to the conflict, the peasant anarchism in the countryside of Andalusia; urban anarcho-syndicalism in Catalonia, particularly its capital Barcelona; and what is sometimes called ""pure"" anarchism in other cities such as Zaragoza.","1936–1939, during the Spanish Civil War, there was a Spanish anarchist-inspired event. Anarcha-feminism began in the late 19th century as a branch of anarchism that struggles for the abolition of authority in all forms, Anarcha-feminists believe that the struggle against patriarchy is an essential part of class struggle, and of the struggle against the state. In this way, the theory is related to the broader category of feminist politics. The word anarcha-feminism is a port"
4922,political_ideology,Anarchism_in_Spain,anarchism,"There were several variants of anarchism in Spain, ","Anarchism in Spain has historically gained much support and influence, especially before Francisco Franco's victory in the Spanish Civil War of 1936–1939, when it played an active political role and is considered the end of the golden age of classical anarchism.","1917–1936, ranging from individualism and illegalism to anarcho-syndicalism, which was the most important in the period. The most prominent anarchist organization was the anarcho-syndicalist CNT, which was formed in 1910.  Syndicalism was an economic doctrine that called for a workers' economy, based on confederated unions. Its supporters believed that such an economy would arise out of a general strike, which would be a revolutionary event that would paralyse the economy and"
4923,political_ideology,Anarchism_in_Spain,anarchism,"There were several variants of anarchism in Spain, ","There were several variants of anarchism in Spain, namely expropriative anarchism in the period leading up to the conflict, the peasant anarchism in the countryside of Andalusia; urban anarcho-syndicalism in Catalonia, particularly its capital Barcelona; and what is sometimes called ""pure"" anarchism in other cities such as Zaragoza.","1873-1936, which will be discussed more fully in Chapter 5. In the meantime it is worth noting that the CNT was anarchist in name only, although the anarchists were its most active militants and played a leading role in the CNT. The CNT was anarcho-syndicalist, not anarchist. Many of those who joined the CNT in the 1920s, 1930s, and 1936 had never heard of anarchism. They were members of the CNT,"
4924,political_ideology,Anarchism_in_Australia,anarchism,Anarchism in Australia arrived within a few years ,Anarchism in Australia arrived within a few years of anarchism developing as a distinct tendency in the wake of the 1871 Paris Commune.,"1890s, the... 28, 2013 - this Pin was discovered by Alain Amable a few years, including the Melbourne.... Anarchism as a political movement has come to the fore in recent years with the rise of Anarchism... Arrived within a few years and Anarchism first arrived in Australia around the beginning of the 20th century there! 2013 - this Pin was discovered by Alain Amable recent years with the rise of the century. Anarchism in Australia around the beginning of the 20th century, there was no"
4925,political_ideology,Anarchism_in_New_Zealand,anarchism,gAnarchism in New Zealand.h Red and ,gAnarchism in New Zealand.h Red and Black.,"gBlackh are terms often used to describe the two major strains of anarchism: anarcho-syndicalism and anarchist-communism. Although there is often a great deal of overlap between the two, the differences are important for an understanding of the history of anarchism in New Zealand. The anarcho-syndicalists were influenced by the ideas of Pierre-Joseph Proudhon, Peter Kropotkin and Rudolf Rocker. They believed that the working class could organise itself into unions and co-operatives, and eventually these organis"
4926,political_ideology,Anarchism_in_New_Zealand,anarchism,gAnarchism in New Zealand.h Red and ,gAnarchism in New Zealand 1900.1965 and Today.h Freedom.,"gBlackh Flags: Anarchism, Left Radicalism, and the Arts in New Zealand, 1905-71, A dissertation submitted in partial fulfilment for the degree of Master of Arts in History at the University of Auckland http://www.nzlabour.org.nz/history/chapters/chapter05.html Born in Wellington in 1889, Archibald Baxter was the son of a socialist and a pacifist, and was raised on a farm in Brightwater"
4927,political_ideology,Anarchism_in_New_Zealand,anarchism,gAnarchism in New Zealand 1900.1965 and Today.h ,gAnarchism in New Zealand.h Red and Black.,"1980 p. 27, and eNew Zealand in the Nineteen Thirties,f 1976 p. 103. He also refers to the influence of Marxist ideas in gA brief history of the Communist Party of New Zealand,h in D.E. Hutchinson (ed.), gRevolutionary Socialism in New Zealand,h 1977 p. 11. [2] gRevolutionary Socialism in New Zealandh p. 10. ["
4928,political_ideology,Anarchism_in_New_Zealand,anarchism,gAnarchism in New Zealand 1900.1965 and Today.h ,gAnarchism in New Zealand 1900.1965 and Today.h Freedom.,"gFascism: Theory and Practiceh gThe Theory of the Stateh gNever a Dull Moment: The Auckland Free University. 1966.1972.h and gThe End of the Golden Weather e a critical evaluation of Tom Newnhamfs claim that gThe Values of the 1930s Generation Shaped New Zealandfs Post War Development.h as well as articles on the history of labour politics in New Zealand, the history of anarchism, fasc"
4929,political_ideology,Post-left_anarchy,anarchism,Post-left anarchy is a recent current in ,Post-left anarchy is a recent current in anarchist thought that promotes a critique of anarchism's relationship to traditional leftism.,"1990s anarchist theory formed by Jason McQuinn and Paul Z. Simons, better known by their pseudonyms, Bob Black and Wolfi Landstreicher respectively.  ## Ideology  Post-Left Anarchy arose from an attempt to break with classical anarchism. The two principal thinkers of Post-Left Anarchy are Bob Black and Wolfi Landstreicher. Both of them began their political careers as left anarchists, Black as a council communist (anarcho-communist), Landstreicher as a Stirnerist. "
4930,political_ideology,Post-left_anarchy,anarchism,Post-left anarchy is a recent current in ,"They claim post-left anarchy offers critiques of radical strategies and tactics which it considers antiquated: the demonstration, class-oriented struggle, focus on tradition, and the inability to escape the confines of history.","78 anarchist thought that promotes a ""synthesis"" of traditional anarchism with post-modernism and anti-globalization. Its proponents include Hakim Bey, Bob Black, John Zerzan, Fredy Perlman, Lawrence Jarach, and Wolfi Landstreicher. Anarcho-syndicalists believe that direct action especially the workers' strike is the most effective way to achieve their aims. Strikes are meant to cause economic disruption and therefore exert political pressure to force the powers that be to concede to the demands of workers."
4931,political_ideology,Post-left_anarchy,anarchism,They claim post-left anarchy offers critiques of ,Post-left anarchy is a recent current in anarchist thought that promotes a critique of anarchism's relationship to traditional leftism.,"1968-70s anarchist movements and offers a new direction for the future. The idea of a post-left anarchism has been around for some time. It emerged in the 1970s and 1980s with the writing and activity of Fredy Perlman, John Zerzan and Bob Black. Anarchism was seen as not an ideology, but as a tendency towards freedom. These anarchists were not interested in trying to win people to anarchism, nor in setting up anarchist federations, but in doing things that"
