,domain,name,category,prompts,wikipedia
4756,political_ideology,English_nationalism,nationalism,English nationalism is also often linked with ,English nationalism is the nationalism that asserts that the English are a nation and promotes the cultural unity of English people.
4757,political_ideology,English_nationalism,nationalism,English nationalism is also often linked with ,"English nationalism is also often linked with Euroscepticism.While there is in principle no conflict between the objectives of English, Scottish, Welsh and Irish nationalism, there is an inherent incompatibility between many forms of English nationalism and Cornish nationalism, since Cornwall is administratively an integral part of England."
4758,political_ideology,Ulster_nationalism,nationalism,Ulster nationalism is a minor school of ,"Ulster nationalism is a minor school of thought in Northern Ireland politics that seeks the independence of Northern Ireland from the United Kingdom without joining the Republic of Ireland, thereby becoming an independent sovereign state separate from both."
4759,political_ideology,Ulster_nationalism,nationalism,Ulster nationalism is a minor school of ,"With the UIM defunct, Ulster nationalism was then represented by the Ulster Third Way, which was involved in the publication of the Ulster Nation, a journal of radical Ulster nationalism."
4760,political_ideology,Ulster_nationalism,nationalism,"With the UIM defunct, Ulster nationalism was ","Ulster nationalism is a minor school of thought in Northern Ireland politics that seeks the independence of Northern Ireland from the United Kingdom without joining the Republic of Ireland, thereby becoming an independent sovereign state separate from both."
4761,political_ideology,Ulster_nationalism,nationalism,"With the UIM defunct, Ulster nationalism was ","With the UIM defunct, Ulster nationalism was then represented by the Ulster Third Way, which was involved in the publication of the Ulster Nation, a journal of radical Ulster nationalism."
4762,political_ideology,Scottish_nationalism,nationalism,Scottish nationalism promotes the idea that the ,"Scottish nationalism promotes the idea that the Scottish people form a cohesive nation and national identity and is closely linked to the cause of Scottish home rule and Scottish independence.The Acts of Union merged both the Parliaments and Kingdoms of Scotland and England in 1707 to be ""united into one Kingdom of Great Britain"", but a separate legal system and distinct Scottish institutions continue to exist.The languages of Scots and Gaelic play a key role in nationalist identity."
4763,political_ideology,Welsh_nationalism,nationalism,Welsh nationalism emphasises and celebrates the distinctiveness ,"Welsh nationalism emphasises and celebrates the distinctiveness of Welsh language, culture, and history, and calls for more self-determination for Wales, which might include more devolved powers for the Senedd, or full independence from the United Kingdom."
4764,political_ideology,Welsh_nationalism,nationalism,Welsh nationalism emphasises and celebrates the distinctiveness ,On the contrary Welsh nationalism weakened under the economic pressure as the coal industry of South Wales increasingly was integrated with English industry.
4765,political_ideology,Welsh_nationalism,nationalism,On the contrary Welsh nationalism weakened under ,"Welsh nationalism emphasises and celebrates the distinctiveness of Welsh language, culture, and history, and calls for more self-determination for Wales, which might include more devolved powers for the Senedd, or full independence from the United Kingdom."
4766,political_ideology,Welsh_nationalism,nationalism,On the contrary Welsh nationalism weakened under ,On the contrary Welsh nationalism weakened under the economic pressure as the coal industry of South Wales increasingly was integrated with English industry.
4767,political_ideology,Croatian_nationalism,nationalism,Croatian nationalism is the nationalism that asserts ,Croatian nationalism is the nationalism that asserts the nationality of Croats and promotes the cultural unity of Croats.Modern Croatian nationalism first arose in the 19th century after increasing pressure for Magyarization and started to grow especially after the April Laws that ignored Croatian autonomy under Hungarian Kingdom.
4768,political_ideology,Croatian_nationalism,nationalism,Croatian nationalism is the nationalism that asserts ,Croatian nationalism became a mass movement in the Kingdom of Yugoslavia through Stjepan Radić's Croatian Peasant Party.
4769,political_ideology,Croatian_nationalism,nationalism,Croatian nationalism became a mass movement in ,Croatian nationalism is the nationalism that asserts the nationality of Croats and promotes the cultural unity of Croats.Modern Croatian nationalism first arose in the 19th century after increasing pressure for Magyarization and started to grow especially after the April Laws that ignored Croatian autonomy under Hungarian Kingdom.
4770,political_ideology,Croatian_nationalism,nationalism,Croatian nationalism became a mass movement in ,Croatian nationalism became a mass movement in the Kingdom of Yugoslavia through Stjepan Radić's Croatian Peasant Party.
4771,political_ideology,Serbian_nationalism,nationalism,Serbian nationalism asserts that Serbs are a ,Serbian nationalism asserts that Serbs are a nation and promotes the cultural unity of Serbs.
4772,political_ideology,Serbian_nationalism,nationalism,Serbian nationalism asserts that Serbs are a ,"Serbian nationalism was an important factor during the Balkan Wars which contributed to the decline of the Ottoman Empire, during and after World War I when it contributed to the dissolution of the Austro-Hungarian Empire, and again during the breakup of Yugoslavia and the Yugoslav Wars of the 1990s.After 1878, Serbian nationalists merged their goals with those of Yugoslavists, and emulated the Piedmont's leading role in the Risorgimento of Italy, by claiming that Serbia sought not only to unite all Serbs in one state, but that Serbia intended to be a South Slavic Piedmont that would unite all South Slavs in one state known as Yugoslavia."
4773,political_ideology,Serbian_nationalism,nationalism,Serbian nationalism was an important factor during ,Serbian nationalism asserts that Serbs are a nation and promotes the cultural unity of Serbs.
4774,political_ideology,Serbian_nationalism,nationalism,Serbian nationalism was an important factor during ,"Serbian nationalism was an important factor during the Balkan Wars which contributed to the decline of the Ottoman Empire, during and after World War I when it contributed to the dissolution of the Austro-Hungarian Empire, and again during the breakup of Yugoslavia and the Yugoslav Wars of the 1990s.After 1878, Serbian nationalists merged their goals with those of Yugoslavists, and emulated the Piedmont's leading role in the Risorgimento of Italy, by claiming that Serbia sought not only to unite all Serbs in one state, but that Serbia intended to be a South Slavic Piedmont that would unite all South Slavs in one state known as Yugoslavia."
4775,political_ideology,Macedonian_nationalism,nationalism,Macedonian nationalism is a general grouping of ,Macedonian nationalism is a general grouping of nationalist ideas and concepts among ethnic Macedonians that were first formed in the late 19th century among separatists seeking the autonomy of the region of Macedonia from the Ottoman Empire.
4776,political_ideology,Macedonian_nationalism,nationalism,Macedonian nationalism is a general grouping of ,The first assertions of Macedonian nationalism arose in the late 19th century.
4777,political_ideology,Macedonian_nationalism,nationalism,The first assertions of Macedonian nationalism arose ,Macedonian nationalism is a general grouping of nationalist ideas and concepts among ethnic Macedonians that were first formed in the late 19th century among separatists seeking the autonomy of the region of Macedonia from the Ottoman Empire.
4778,political_ideology,Macedonian_nationalism,nationalism,The first assertions of Macedonian nationalism arose ,The first assertions of Macedonian nationalism arose in the late 19th century.
4779,political_ideology,Montenegrin_nationalism,nationalism,Montenegrin nationalism is the nationalism that asserts ,"Montenegrin nationalism is the nationalism that asserts that Montenegrins are a nation and promotes the cultural unity of Montenegrins.From the beginning of the 18th century, the population of Montenegro was torn between variants of Montenegrin and Serbian nationalism."
4780,political_ideology,Montenegrin_nationalism,nationalism,Montenegrin nationalism is the nationalism that asserts ,"Contemporary Montenegrin nationalism cites that an independent Montenegrin culture separate from Serbian culture arose after Serbia was taken over by the Ottoman Empire in the 14th century while Montenegro remained independent for many years, resulting in a different culture developing in Montenegro."
4781,political_ideology,Montenegrin_nationalism,nationalism,Contemporary Montenegrin nationalism cites that an independent ,"Montenegrin nationalism is the nationalism that asserts that Montenegrins are a nation and promotes the cultural unity of Montenegrins.From the beginning of the 18th century, the population of Montenegro was torn between variants of Montenegrin and Serbian nationalism."
4782,political_ideology,Montenegrin_nationalism,nationalism,Contemporary Montenegrin nationalism cites that an independent ,"Contemporary Montenegrin nationalism cites that an independent Montenegrin culture separate from Serbian culture arose after Serbia was taken over by the Ottoman Empire in the 14th century while Montenegro remained independent for many years, resulting in a different culture developing in Montenegro."
4783,political_ideology,Australian_nationalism,nationalism,Australian nationalism asserts that the Australians are ,Australian nationalism asserts that the Australians are a nation and promotes the national and cultural unity of Australia.
4784,political_ideology,Australian_nationalism,nationalism,Australian nationalism asserts that the Australians are ,"Australian nationalism has a history dating back to the late 19th century as Australia gradually developed a distinct culture and identity from that of Britain, beginning to view itself as a unique and separate entity and not simply an extension or a derivation of British culture and identity."
4785,political_ideology,Australian_nationalism,nationalism,Australian nationalism has a history dating back ,Australian nationalism asserts that the Australians are a nation and promotes the national and cultural unity of Australia.
4786,political_ideology,Australian_nationalism,nationalism,Australian nationalism has a history dating back ,"Australian nationalism has a history dating back to the late 19th century as Australia gradually developed a distinct culture and identity from that of Britain, beginning to view itself as a unique and separate entity and not simply an extension or a derivation of British culture and identity."
4787,political_ideology,South_Island_nationalism,nationalism,South Island nationalism refers to a nationalist movement ,South Island nationalism refers to a nationalist movement in the South Island of New Zealand.
4788,political_ideology,Muslim_nationalism_in_South_Asia,nationalism,Muslim nationalism in South Asia is the political and cultural ,"Muslim nationalism in South Asia is the political and cultural expression of nationalism, founded upon the religious tenets and identity of Islam, of the Muslims of South Asia."
4789,political_ideology,Banal_nationalism,nationalism,Banal nationalism refers to the everyday representations ,"Banal nationalism refers to the everyday representations of the nation which build a shared sense of national belonging amongst humans, a sense of tribalism through
national identity."
4790,political_ideology,Banal_nationalism,nationalism,Banal nationalism refers to the everyday representations ,"Examples of banal nationalism include the use of flags in everyday contexts, sporting events, national songs, symbols on money, popular expressions and turns of phrase, patriotic clubs,  the use of implied togetherness in the national press, for example, the use of terms such as the prime minister, the weather, our team, and divisions into ""domestic"" and ""international"" news."
4791,political_ideology,Banal_nationalism,nationalism,Examples of banal nationalism include the use ,"Banal nationalism refers to the everyday representations of the nation which build a shared sense of national belonging amongst humans, a sense of tribalism through
national identity."
4792,political_ideology,Banal_nationalism,nationalism,Examples of banal nationalism include the use ,"Examples of banal nationalism include the use of flags in everyday contexts, sporting events, national songs, symbols on money, popular expressions and turns of phrase, patriotic clubs,  the use of implied togetherness in the national press, for example, the use of terms such as the prime minister, the weather, our team, and divisions into ""domestic"" and ""international"" news."
4793,political_ideology,Blind_nationalism,nationalism,Blind nationalism is extreme nationalism such as ,"Blind nationalism is extreme nationalism such as Nazism, Fascistic, tribalistic national identity or chauvinism."
4794,political_ideology,Korean_ethnic_nationalism,nationalism,"Korean ethnic nationalism, or racial nationalism, is a ","Korean ethnic nationalism, or racial nationalism, is a political ideology and a form of ethnic identity that is widely prevalent in modern North and South Korea."
4795,political_ideology,Resource_nationalism,nationalism,Resource nationalism is the tendency of people ,Resource nationalism is the tendency of people and governments to assert control over natural resources located on their territory.
4796,political_ideology,Resource_nationalism,nationalism,Resource nationalism is the tendency of people ,"As a result, resource nationalism conflicts with the interests of multinational corporations."
4797,political_ideology,Resource_nationalism,nationalism,"As a result, resource nationalism conflicts with ",Resource nationalism is the tendency of people and governments to assert control over natural resources located on their territory.
4798,political_ideology,Resource_nationalism,nationalism,"As a result, resource nationalism conflicts with ","As a result, resource nationalism conflicts with the interests of multinational corporations."
4799,political_ideology,Technological_nationalism,nationalism,"However, in relation to technological nationalism, Indonesia ","However, in relation to technological nationalism, Indonesia is a front-runner."
4800,political_ideology,Technological_nationalism,nationalism,"However, in relation to technological nationalism, Indonesia ",This spirit of technological nationalism also fuelled the development of broadcasting in the country and thus further served in the development of a national identity.
4801,political_ideology,Technological_nationalism,nationalism,This spirit of technological nationalism also fuelled ,"However, in relation to technological nationalism, Indonesia is a front-runner."
4802,political_ideology,Technological_nationalism,nationalism,This spirit of technological nationalism also fuelled ,This spirit of technological nationalism also fuelled the development of broadcasting in the country and thus further served in the development of a national identity.
4803,political_ideology,Nationalism_and_gender,nationalism,Scholarship on nationalism and gender explores the processes ,Scholarship on nationalism and gender explores the processes by which gender affects and is impacted by the development of nationalism.
4804,political_ideology,Nationalism_and_gender,nationalism,Scholarship on nationalism and gender explores the processes ,"Nationalism and gender studies draw on feminism, queer theory, postcolonialism, and interdisciplinary methods to investigate the interplay between gender and nationalism."
4805,political_ideology,Nationalism_and_gender,nationalism,"Nationalism and gender studies draw on feminism, queer ",Scholarship on nationalism and gender explores the processes by which gender affects and is impacted by the development of nationalism.
4806,political_ideology,Nationalism_and_gender,nationalism,"Nationalism and gender studies draw on feminism, queer ","Nationalism and gender studies draw on feminism, queer theory, postcolonialism, and interdisciplinary methods to investigate the interplay between gender and nationalism."
4807,political_ideology,Nationalism_studies,nationalism,Nationalism studies is an interdisciplinary academic field ,Nationalism studies is an interdisciplinary academic field devoted to the study of nationalism and related issues.
4808,political_ideology,Anarchism,anarchism,Anarchism is a political philosophy and ,"Anarchism is a political philosophy and movement that rejects all involuntary, coercive forms of hierarchy."
4809,political_ideology,Anarchism,anarchism,Anarchism is a political philosophy and ,"The history of anarchism goes back to prehistory, when some humans lived in anarchistic societies long before the establishment of formal states, realms or empires."
4810,political_ideology,Anarchism,anarchism,The history of anarchism goes back ,"Anarchism is a political philosophy and movement that rejects all involuntary, coercive forms of hierarchy."
4811,political_ideology,Anarchism,anarchism,The history of anarchism goes back ,"The history of anarchism goes back to prehistory, when some humans lived in anarchistic societies long before the establishment of formal states, realms or empires."
4812,political_ideology,Anarchy,anarchism,Anarchy is the state of a ,Anarchy is the state of a society being freely constituted without authorities or a governing body.
4813,political_ideology,Anarchy,anarchism,Anarchy is the state of a ,"In practical terms, anarchy can refer to the curtailment or abolition of traditional forms of government and institutions."
4814,political_ideology,Anarchy,anarchism,"In practical terms, anarchy can refer ",Anarchy is the state of a society being freely constituted without authorities or a governing body.
4815,political_ideology,Anarchy,anarchism,"In practical terms, anarchy can refer ","In practical terms, anarchy can refer to the curtailment or abolition of traditional forms of government and institutions."
4816,political_ideology,History_of_anarchism,anarchism,The history of anarchism is as ambiguous as ,The history of anarchism is as ambiguous as anarchism itself.
4817,political_ideology,Anarchism_and_education,anarchism,The Modern School Movement: Anarchism and Education in ,The Modern School Movement: Anarchism and Education in the United States.
4818,political_ideology,Anarchism_and_education,anarchism,The Modern School Movement: Anarchism and Education in ,Anarchism and Education: a Philosophical Perspective.
4819,political_ideology,Anarchism_and_education,anarchism,Anarchism and Education: a Philosophical ,The Modern School Movement: Anarchism and Education in the United States.
4820,political_ideology,Anarchism_and_education,anarchism,Anarchism and Education: a Philosophical ,Anarchism and Education: a Philosophical Perspective.
4821,political_ideology,Anarchism_and_nationalism,anarchism,Anarchism and nationalism both emerged in Europe following ,"Anarchism and nationalism both emerged in Europe following the French Revolution of 1789, and have a long and durable relationship going back at least to Mikhail Bakunin and his involvement with the Pan-Slavic movement prior to his conversion to anarchism."
4822,political_ideology,Anarchism_and_violence,anarchism,Anarchism and violence have a contentious relationship within ,"Anarchism and violence have a contentious relationship within popular thought, owing to traditions of anarchist history such as violent revolution, terrorism, assassination attempts and propaganda of the deed."
4823,political_ideology,Criticism_of_anarchism,anarchism,Criticism of anarchism mainly focuses on claims of ,"Criticism of anarchism mainly focuses on claims of it being internally inconsistent, violent, and utopian."
4824,political_ideology,Synthesis_anarchism,anarchism,"Synthesis anarchism, synthesist anarchism, synthesism or synthesis ","Synthesis anarchism, synthesist anarchism, synthesism or synthesis federations is a form of anarchist organization that seeks diversity upon its participants and tries to join anarchists of different tendencies under the principles of anarchism without adjectives."
4825,political_ideology,Individualist_anarchism,anarchism,Individualist anarchism is the branch of anarchism ,"Individualist anarchism is the branch of anarchism that emphasize the individual and their will over external determinants such as groups, society, traditions and ideological systems."
4826,political_ideology,Individualist_anarchism,anarchism,Individualist anarchism is the branch of anarchism ,"Among the early influences on individualist anarchism were William Godwin, Josiah Warren, Max Stirner, Lysander Spooner, Pierre-Joseph Proudhon, Henry David Thoreau, Herbert Spencer and Anselme Bellegarrigue."
4827,political_ideology,Individualist_anarchism,anarchism,Among the early influences on individualist anarchism ,"Individualist anarchism is the branch of anarchism that emphasize the individual and their will over external determinants such as groups, society, traditions and ideological systems."
4828,political_ideology,Individualist_anarchism,anarchism,Among the early influences on individualist anarchism ,"Among the early influences on individualist anarchism were William Godwin, Josiah Warren, Max Stirner, Lysander Spooner, Pierre-Joseph Proudhon, Henry David Thoreau, Herbert Spencer and Anselme Bellegarrigue."
4829,political_ideology,Egoist_anarchism,anarchism,"Egoist anarchism or anarcho-egoism, often shortened as ","Egoist anarchism or anarcho-egoism, often shortened as simply egoism, is a school of anarchist thought that originated in the philosophy of Max Stirner, a 19th-century existentialist philosopher whose ""name appears with familiar regularity in historically orientated surveys of anarchist thought as one of the earliest and best known exponents of individualist anarchism""."
4830,political_ideology,Expropriative_anarchism,anarchism,Expropriative anarchism is the name given to ,"Expropriative anarchism is the name given to a practice carried out by certain anarchist affinity groups in Argentina and Spain which involved theft, robbery, scams and counterfeiting currency."
4831,political_ideology,Philosophical_anarchism,anarchism,Philosophical anarchism is an anarchist school of ,Philosophical anarchism is an anarchist school of thought that holds that the state lacks moral legitimacy but does not support violence to eliminate it.
4832,political_ideology,Philosophical_anarchism,anarchism,Philosophical anarchism is an anarchist school of ,"Though philosophical anarchism does not necessarily imply any action or desire for the elimination of the state, philosophical anarchists do not believe that they have an obligation or duty to obey the state or that the state has a right to command."
4833,political_ideology,Philosophical_anarchism,anarchism,Though philosophical anarchism does not necessarily imply ,Philosophical anarchism is an anarchist school of thought that holds that the state lacks moral legitimacy but does not support violence to eliminate it.
4834,political_ideology,Philosophical_anarchism,anarchism,Though philosophical anarchism does not necessarily imply ,"Though philosophical anarchism does not necessarily imply any action or desire for the elimination of the state, philosophical anarchists do not believe that they have an obligation or duty to obey the state or that the state has a right to command."
4835,political_ideology,Social_anarchism,anarchism,Social anarchism is the branch of anarchism ,Social anarchism is the branch of anarchism that sees individual freedom as interrelated with mutual aid.
4836,political_ideology,Social_anarchism,anarchism,Social anarchism is the branch of anarchism ,"As a term, social anarchism is used in contrast to individualist anarchism to describe the theory that places an emphasis on the communitarian and cooperative aspects in anarchist theory while also opposing authoritarian forms of communitarianism associated with groupthink and collective conformity, favoring a reconciliation between individuality and sociality."
4837,political_ideology,Social_anarchism,anarchism,"As a term, social anarchism is used ",Social anarchism is the branch of anarchism that sees individual freedom as interrelated with mutual aid.
4838,political_ideology,Social_anarchism,anarchism,"As a term, social anarchism is used ","As a term, social anarchism is used in contrast to individualist anarchism to describe the theory that places an emphasis on the communitarian and cooperative aspects in anarchist theory while also opposing authoritarian forms of communitarianism associated with groupthink and collective conformity, favoring a reconciliation between individuality and sociality."
4839,political_ideology,Collectivist_anarchism,anarchism,"Collectivist anarchism, also referred to as anarchist ","Collectivist anarchism, also referred to as anarchist collectivism and anarcho-collectivism, is a revolutionary socialist doctrine and anarchist school of thought that advocates the abolition of both the state and private ownership of the means of production as it envisions in its place the means of production being owned collectively whilst controlled and self-managed by the producers and workers themselves."
4840,political_ideology,Collectivist_anarchism,anarchism,"Collectivist anarchism, also referred to as anarchist ","Like collectivist anarchism, anarcho-communism also advocates for the socialization of production, but the distribution of goods as well."
4841,political_ideology,Collectivist_anarchism,anarchism,"Like collectivist anarchism, anarcho-communism also advocates for ","Collectivist anarchism, also referred to as anarchist collectivism and anarcho-collectivism, is a revolutionary socialist doctrine and anarchist school of thought that advocates the abolition of both the state and private ownership of the means of production as it envisions in its place the means of production being owned collectively whilst controlled and self-managed by the producers and workers themselves."
4842,political_ideology,Collectivist_anarchism,anarchism,"Like collectivist anarchism, anarcho-communism also advocates for ","Like collectivist anarchism, anarcho-communism also advocates for the socialization of production, but the distribution of goods as well."
4843,political_ideology,Anarchism_without_adjectives,anarchism,"Anarchism without adjectives, in the words of historian ","Anarchism without adjectives, in the words of historian George Richard Esenwein, ""referred to an unhyphenated form of anarchism, that is, a doctrine without any qualifying labels such as communist, collectivist, mutualist, or individualist."
4844,political_ideology,Anarchism_without_adjectives,anarchism,"Anarchism without adjectives, in the words of historian ","Their use of the phrase ""anarchism without adjectives"" was an attempt to show greater tolerance between anarchist tendencies and to be clear that anarchists should not impose a preconceived economic plan on anyone—even in theory."
4845,political_ideology,Anarchism_without_adjectives,anarchism,"Their use of the phrase ""anarchism without adjectives"" ","Anarchism without adjectives, in the words of historian George Richard Esenwein, ""referred to an unhyphenated form of anarchism, that is, a doctrine without any qualifying labels such as communist, collectivist, mutualist, or individualist."
4846,political_ideology,Anarchism_without_adjectives,anarchism,"Their use of the phrase ""anarchism without adjectives"" ","Their use of the phrase ""anarchism without adjectives"" was an attempt to show greater tolerance between anarchist tendencies and to be clear that anarchists should not impose a preconceived economic plan on anyone—even in theory."
4847,political_ideology,Green_anarchism,anarchism,Green anarchism is an anarchist school of ,Green anarchism is an anarchist school of thought that puts a particular emphasis on environmental issues.
4848,political_ideology,Green_anarchism,anarchism,Green anarchism is an anarchist school of ,"In the late 19th century, green anarchism emerged within individualist anarchist circles in Cuba, France, Portugal and Spain.Important contemporary currents include anarcho-naturism as the fusion of anarchism and naturist philosophies; anarcho-primitivism which offers a critique of technology and argues that anarchism is best suited to uncivilised ways of life; eco-anarchism which combines older trends of primitivism as well as bioregional democracy, eco-feminism, intentional community, pacifism and secession that distinguish it from the more general green anarchism; green syndicalism, a green anarchist political stance made up of anarcho-syndicalist views; social ecology which argues that the hierarchical domination of nature by human stems from the hierarchical domination of human by human; and veganarchism which argues that human liberation and animal liberation are inseparable."
4849,political_ideology,Green_anarchism,anarchism,"In the late 19th century, green anarchism ",Green anarchism is an anarchist school of thought that puts a particular emphasis on environmental issues.
4850,political_ideology,Green_anarchism,anarchism,"In the late 19th century, green anarchism ","In the late 19th century, green anarchism emerged within individualist anarchist circles in Cuba, France, Portugal and Spain.Important contemporary currents include anarcho-naturism as the fusion of anarchism and naturist philosophies; anarcho-primitivism which offers a critique of technology and argues that anarchism is best suited to uncivilised ways of life; eco-anarchism which combines older trends of primitivism as well as bioregional democracy, eco-feminism, intentional community, pacifism and secession that distinguish it from the more general green anarchism; green syndicalism, a green anarchist political stance made up of anarcho-syndicalist views; social ecology which argues that the hierarchical domination of nature by human stems from the hierarchical domination of human by human; and veganarchism which argues that human liberation and animal liberation are inseparable."
4851,political_ideology,Insurrectionary_anarchism,anarchism,"Insurrectionary anarchism is a revolutionary theory, practice ","Insurrectionary anarchism is a revolutionary theory, practice and tendency within the anarchist movement that emphasizes insurrection within anarchist practice."
4852,political_ideology,Contemporary_anarchism,anarchism,"Contemporary anarchism, in the history of anarchism, ","Contemporary anarchism, in the history of anarchism, is the period of the anarchist movement continuing from the end of the Second World War and into the present."
4853,political_ideology,Contemporary_anarchism,anarchism,"Contemporary anarchism, in the history of anarchism, ","Yet, contemporary anarchism can be seen as a powerful critique of the pseudo-libertarianism of contemporary neo-liberalism, where the sexual revolution has turned the culture industry into the sex industry - ask yourself, is there today anything less transgressive and more normalizing than pornography?"
4854,political_ideology,Contemporary_anarchism,anarchism,"Yet, contemporary anarchism can be seen as ","Contemporary anarchism, in the history of anarchism, is the period of the anarchist movement continuing from the end of the Second World War and into the present."
4855,political_ideology,Contemporary_anarchism,anarchism,"Yet, contemporary anarchism can be seen as ","Yet, contemporary anarchism can be seen as a powerful critique of the pseudo-libertarianism of contemporary neo-liberalism, where the sexual revolution has turned the culture industry into the sex industry - ask yourself, is there today anything less transgressive and more normalizing than pornography?"
4856,political_ideology,Black_anarchism,anarchism,Black anarchism is a political ideology applied ,Black anarchism is a political ideology applied to a group of people of African descent who identify with the principles of anarchism.
4857,political_ideology,Black_anarchism,anarchism,Black anarchism is a political ideology applied ,"Ultimately, black anarchism is a term that many of these individuals do not all accept."
4858,political_ideology,Black_anarchism,anarchism,"Ultimately, black anarchism is a term that ",Black anarchism is a political ideology applied to a group of people of African descent who identify with the principles of anarchism.
4859,political_ideology,Black_anarchism,anarchism,"Ultimately, black anarchism is a term that ","Ultimately, black anarchism is a term that many of these individuals do not all accept."
4860,political_ideology,Free-market_anarchism,anarchism,"Free-market anarchism, or market anarchism, also known ","Free-market anarchism, or market anarchism, also known as free-market anti-capitalism and free-market socialism, is the branch of anarchism that advocates a free-market economic system based on voluntary interactions without the involvement of the state."
4861,political_ideology,Free-market_anarchism,anarchism,"Free-market anarchism, or market anarchism, also known ","McNally criticizes free-market anarchism and other market socialists for believing in the possibility of fair markets based on equal exchanges to be achieved by purging parasitical elements from the market economy such as private ownership of the means of production, arguing that market socialism is an oxymoron when socialism is defined as an end to wage labour."
4862,political_ideology,Free-market_anarchism,anarchism,McNally criticizes free-market anarchism and other market ,"Free-market anarchism, or market anarchism, also known as free-market anti-capitalism and free-market socialism, is the branch of anarchism that advocates a free-market economic system based on voluntary interactions without the involvement of the state."
4863,political_ideology,Free-market_anarchism,anarchism,McNally criticizes free-market anarchism and other market ,"McNally criticizes free-market anarchism and other market socialists for believing in the possibility of fair markets based on equal exchanges to be achieved by purging parasitical elements from the market economy such as private ownership of the means of production, arguing that market socialism is an oxymoron when socialism is defined as an end to wage labour."
4864,political_ideology,Post-colonial_anarchism,anarchism,Post-colonial anarchism is a term coined by ,Post-colonial anarchism is a term coined by Roger White in response to his experience as an Anarchist Person of Color in the anarchist movement in North America.
4865,political_ideology,Post-colonial_anarchism,anarchism,Post-colonial anarchism is a term coined by ,"Post-colonial anarchism therefore seeks not only the abolition of capitalism and the state, but is an effort by colonized peoples to promote, preserve, and defend their cultures, dignity, and identity."
4866,political_ideology,Post-colonial_anarchism,anarchism,Post-colonial anarchism therefore seeks not only the ,Post-colonial anarchism is a term coined by Roger White in response to his experience as an Anarchist Person of Color in the anarchist movement in North America.
4867,political_ideology,Post-colonial_anarchism,anarchism,Post-colonial anarchism therefore seeks not only the ,"Post-colonial anarchism therefore seeks not only the abolition of capitalism and the state, but is an effort by colonized peoples to promote, preserve, and defend their cultures, dignity, and identity."
4868,political_ideology,Queer_anarchism,anarchism,Queer anarchism is an anarchist school of ,"Queer anarchism is an anarchist school of thought that advocates anarchism and social revolution as a means of queer liberation and abolition of homophobia, lesbophobia, transmisogyny, biphobia, transphobia, heteronormativity, patriarchy, and the gender binary."
4869,political_ideology,Religious_anarchism,anarchism,"(2011), Religious Anarchism: New Perspectives (1st ","(2011), Religious Anarchism: New Perspectives (1st ed."
4870,political_ideology,Christian_anarchism,anarchism,Christian anarchism is a movement in political ,Christian anarchism is a movement in political theology that claims anarchism is inherent in Christianity and the Gospels.
4871,political_ideology,Jewish_anarchism,anarchism,Jewish anarchism encompasses various expressions of anarchism ,Jewish anarchism encompasses various expressions of anarchism within the Jewish community.
4872,political_ideology,Anarchism_in_Africa,anarchism,Anarchism in Africa refers both to purported anarchic ,Anarchism in Africa refers both to purported anarchic political organisation of some traditional African societies and to modern anarchist movements in Africa.
4873,political_ideology,Anarchism_in_Algeria,anarchism,Anarchism in Algeria mainly concerns the history of ,Anarchism in Algeria mainly concerns the history of the libertarian movement during and after French colonization in Algeria.
4874,political_ideology,Anarchism_in_Egypt,anarchism,Anarchism in Egypt refers both to the historical ,"Anarchism in Egypt refers both to the historical Egyptian anarchist movement which emerged in the 1860s and lasted until the 1940s, and to the anarchist movement as it has re-emerged in the early 2000s."
4875,political_ideology,Anarchism_in_South_Africa,anarchism,"Anarchism in South Africa dates to the 1880s, and ","Anarchism in South Africa dates to the 1880s, and played a major role in the labour and socialist movements from the turn of the twentieth century through to the 1920s."
4876,political_ideology,Anarchism_in_Argentina,anarchism,"""The Uniqueness of Anarchism in ","""The Uniqueness of Anarchism in Argentina""."
4877,political_ideology,Anarchism_in_Bolivia,anarchism,Anarchism in Bolivia has a relatively short but ,"Anarchism in Bolivia has a relatively short but rich history, spanning over a hundred years, primarily linked to syndicalism, the peasantry, and various social movements."
4878,political_ideology,Anarchism_in_Ecuador,anarchism,Anarchism in Ecuador appeared at the end of ,Anarchism in Ecuador appeared at the end of the 19th century.
4879,political_ideology,Anarchism_in_French_Guiana,anarchism,"Anarchism in French Guiana has a short, and little ","Anarchism in French Guiana has a short, and little recorded, history."
4880,political_ideology,Anarchism_in_Mexico,anarchism,"Anarchism in Mexico, the anarchist movement in Mexico, ","Anarchism in Mexico, the anarchist movement in Mexico, extends from Plotino Rhodakanaty's organization of peasant workers in the 1860s, to Ricardo Flores Magón's activism prior to the Mexican Revolution, to the punk subcultures of the 1980s."
4881,political_ideology,Anarchism_in_Mexico,anarchism,"Anarchism in Mexico, the anarchist movement in Mexico, ",Insurrectionary Anarchism in Mexico
4882,political_ideology,Anarchism_in_Mexico,anarchism,Insurrectionary Anarchism in ,"Anarchism in Mexico, the anarchist movement in Mexico, extends from Plotino Rhodakanaty's organization of peasant workers in the 1860s, to Ricardo Flores Magón's activism prior to the Mexican Revolution, to the punk subcultures of the 1980s."
4883,political_ideology,Anarchism_in_Mexico,anarchism,Insurrectionary Anarchism in ,Insurrectionary Anarchism in Mexico
